siRNA_reference,number
Ref_231751,0
Ref_231752,0
Ref_231753,0
Ref_231754,0
Ref_231755,0
Ref_231756,0
Ref_231757,0
Ref_231758,1
Ref_231759,0
Ref_231760,1
Ref_231761,0
Ref_231762,0
Ref_231763,0
Ref_231764,0
Ref_231765,0
Ref_231766,0
Ref_231767,0
Ref_231768,0
Ref_231769,0
Ref_231770,0
Ref_231771,0
Ref_231772,0
Ref_231773,0
Ref_231774,0
Ref_231775,0
Ref_231776,0
Ref_231777,0
Ref_231778,0
Ref_231779,0
Ref_231780,0
Ref_231781,0
Ref_231782,0
Ref_231783,0
Ref_231784,0
Ref_231785,0
Ref_231786,0
Ref_231787,0
Ref_231788,0
Ref_231789,0
Ref_231790,0
Ref_231791,0
Ref_231792,0
Ref_231793,0
Ref_231794,0
Ref_231795,0
Ref_231796,0
Ref_231797,0
Ref_231798,0
Ref_231799,0
Ref_231800,0
Ref_231801,0
Ref_231802,0
Ref_231803,0
Ref_231804,0
Ref_231805,0
Ref_231806,0
Ref_231807,0
Ref_231808,0
Ref_231809,0
Ref_231810,0
Ref_231811,0
Ref_231812,0
Ref_231813,0
Ref_231814,0
Ref_231815,1
Ref_231816,0
Ref_231817,0
Ref_231818,0
Ref_231819,0
Ref_231820,0
Ref_231821,1
Ref_231822,0
Ref_231823,0
Ref_231824,0
Ref_231825,0
Ref_231826,0
Ref_231827,0
Ref_231828,0
Ref_231829,0
Ref_231830,0
Ref_231831,0
Ref_231832,0
Ref_231833,0
Ref_231834,0
Ref_231835,0
Ref_231836,0
Ref_231837,0
Ref_231838,0
Ref_231839,0
Ref_231840,0
Ref_231841,0
Ref_231842,0
Ref_231843,0
Ref_231844,0
Ref_231845,0
Ref_231846,0
Ref_231847,0
Ref_231848,0
Ref_231849,0
Ref_231850,0
Ref_231851,0
Ref_231852,0
Ref_231853,0
Ref_231854,0
Ref_231855,0
Ref_231856,0
Ref_231857,0
Ref_231858,0
Ref_231859,0
Ref_231860,0
Ref_231861,0
Ref_231862,0
Ref_231863,0
Ref_231864,0
Ref_231865,0
Ref_231866,0
Ref_231867,0
Ref_231868,0
Ref_231869,0
Ref_231870,0
Ref_231871,0
Ref_231872,0
Ref_231873,0
Ref_231874,0
Ref_231875,0
Ref_231876,0
Ref_231877,0
Ref_231878,0
Ref_231879,0
Ref_231880,2
Ref_231881,0
Ref_231882,1
Ref_231883,0
Ref_231884,0
Ref_231885,0
Ref_231886,0
Ref_231887,0
Ref_231888,0
Ref_231889,0
Ref_231890,0
Ref_231891,0
Ref_231892,0
Ref_231893,0
Ref_231894,0
Ref_231895,0
Ref_231896,0
Ref_231897,0
Ref_231898,0
Ref_231899,0
Ref_231900,0
Ref_231901,0
Ref_231902,0
Ref_231903,0
Ref_231904,0
Ref_231905,0
Ref_231906,0
Ref_231907,0
Ref_231908,0
Ref_231909,0
Ref_231910,0
Ref_231911,0
Ref_231912,0
Ref_231913,0
Ref_231914,0
Ref_231915,0
Ref_231916,1
Ref_231917,0
Ref_231918,0
Ref_231919,0
Ref_231920,0
Ref_231921,0
Ref_231922,0
Ref_231923,0
Ref_231924,0
Ref_231925,0
Ref_231926,0
Ref_231927,0
Ref_231928,0
Ref_231929,0
Ref_231930,0
Ref_231931,0
Ref_231932,0
Ref_231933,0
Ref_231934,0
Ref_231935,0
Ref_231936,0
Ref_231937,0
Ref_231938,0
Ref_231939,0
Ref_231940,0
Ref_231941,0
Ref_231942,0
Ref_231943,0
Ref_231944,0
Ref_231945,0
Ref_231946,0
Ref_231947,0
Ref_231948,0
Ref_231949,0
Ref_231950,0
Ref_231951,0
Ref_231952,0
Ref_231953,0
Ref_231954,0
Ref_231955,0
Ref_231956,0
Ref_231957,0
Ref_231958,0
Ref_231959,0
Ref_231960,0
Ref_231961,0
Ref_231962,0
Ref_231963,0
Ref_231964,0
Ref_231965,0
Ref_231966,0
Ref_231967,0
Ref_231968,0
Ref_231969,0
Ref_231970,0
Ref_231971,0
Ref_231972,0
Ref_231973,0
Ref_231974,0
Ref_231975,0
Ref_231976,0
Ref_231977,0
Ref_231978,0
Ref_231979,0
Ref_231980,0
Ref_231981,0
Ref_231982,0
Ref_231983,0
Ref_231984,0
Ref_231985,0
Ref_231986,0
Ref_231987,0
Ref_231988,0
Ref_231989,0
Ref_231990,1
Ref_231991,0
Ref_231992,0
Ref_231993,0
Ref_231994,0
Ref_231995,0
Ref_231996,0
Ref_231997,0
Ref_231998,0
Ref_231999,0
Ref_232000,0
Ref_232001,0
Ref_232002,0
Ref_232003,0
Ref_232004,0
Ref_232005,0
Ref_232006,0
Ref_232007,0
Ref_232008,0
Ref_232009,0
Ref_232010,0
Ref_232011,0
Ref_232012,0
Ref_232013,0
Ref_232014,0
Ref_232015,0
Ref_232016,0
Ref_232017,0
Ref_232018,0
Ref_232019,0
Ref_232020,1
Ref_232021,0
Ref_232022,0
Ref_232023,0
Ref_232024,0
Ref_232025,0
Ref_232026,0
Ref_232027,0
Ref_232028,0
Ref_232029,0
Ref_232030,0
Ref_232031,0
Ref_232032,0
Ref_232033,0
Ref_232034,0
Ref_232035,0
Ref_232036,0
Ref_232037,0
Ref_232038,0
Ref_232039,0
Ref_232040,0
Ref_232041,0
Ref_232042,0
Ref_232043,0
Ref_232044,0
Ref_232045,0
Ref_232046,0
Ref_232047,0
Ref_232048,0
Ref_232049,0
Ref_232050,0
Ref_232051,0
Ref_232052,0
Ref_232053,0
Ref_232054,0
Ref_232055,0
Ref_232056,0
Ref_232057,0
Ref_232058,0
Ref_232059,0
Ref_232060,0
Ref_232061,0
Ref_232062,0
Ref_232063,0
Ref_232064,0
Ref_232065,0
Ref_232066,0
Ref_232067,0
Ref_232068,0
Ref_232069,0
Ref_232070,0
Ref_232071,0
Ref_232072,0
Ref_232073,0
Ref_232074,0
Ref_232075,0
Ref_232076,0
Ref_232077,0
Ref_232078,0
Ref_232079,0
Ref_232080,0
Ref_232081,0
Ref_232082,0
Ref_232083,0
Ref_232084,0
Ref_232085,0
Ref_232086,0
Ref_232087,0
Ref_232088,0
Ref_232089,0
Ref_232090,0
Ref_232091,0
Ref_232092,0
Ref_232093,0
Ref_232094,0
Ref_232095,0
Ref_232096,0
Ref_232097,0
Ref_232098,0
Ref_232099,0
Ref_232100,0
Ref_232101,0
Ref_232102,0
Ref_232103,0
Ref_232104,0
Ref_232105,0
Ref_232106,0
Ref_232107,0
Ref_232108,0
Ref_232109,0
Ref_232110,0
Ref_232111,0
Ref_232112,0
Ref_232113,0
Ref_232114,0
Ref_232115,0
Ref_232116,0
Ref_232117,0
Ref_232118,0
Ref_232119,0
Ref_232120,0
Ref_232121,0
Ref_232122,0
Ref_232123,1
Ref_232124,0
Ref_232125,0
Ref_232126,0
Ref_232127,0
Ref_232128,0
Ref_232129,0
Ref_232130,0
Ref_232131,0
Ref_232132,0
Ref_232133,0
Ref_232134,0
Ref_232135,0
Ref_232136,0
Ref_232137,0
Ref_232138,0
Ref_232139,0
Ref_232140,0
Ref_232141,0
Ref_232142,0
Ref_232143,0
Ref_232144,0
Ref_232145,0
Ref_232146,0
Ref_232147,0
Ref_232148,0
Ref_232149,0
Ref_232150,0
Ref_232151,0
Ref_232152,0
Ref_232153,0
Ref_232154,0
Ref_232155,0
Ref_232156,0
Ref_232157,0
Ref_232158,0
Ref_232159,0
Ref_232160,1
Ref_232161,0
Ref_232162,0
Ref_232163,0
Ref_232164,0
Ref_232165,0
Ref_232166,0
Ref_232167,0
Ref_232168,0
Ref_232169,0
Ref_232170,0
Ref_232171,0
Ref_232172,0
Ref_232173,0
Ref_232174,0
Ref_232175,1
Ref_232176,0
Ref_232177,0
Ref_232178,0
Ref_232179,0
Ref_232180,0
Ref_232181,0
Ref_232182,0
Ref_232183,0
Ref_232184,0
Ref_232185,0
Ref_232186,0
Ref_232187,0
Ref_232188,0
Ref_232189,0
Ref_232190,0
Ref_232191,0
Ref_232192,0
Ref_232193,0
Ref_232194,0
Ref_232195,0
Ref_232196,0
Ref_232197,0
Ref_232198,0
Ref_232199,0
Ref_232200,0
Ref_232201,0
Ref_232202,0
Ref_232203,0
Ref_232204,0
Ref_232205,0
Ref_232206,0
Ref_232207,1
Ref_232208,1
Ref_232209,0
Ref_232210,0
Ref_232211,0
Ref_232212,0
Ref_232213,0
Ref_232214,0
Ref_232215,0
Ref_232216,0
Ref_232217,0
Ref_232218,0
Ref_232219,1
Ref_232220,0
Ref_232221,0
Ref_232222,0
Ref_232223,0
Ref_232224,0
Ref_232225,0
Ref_232226,0
Ref_232227,0
Ref_232228,0
Ref_232229,0
Ref_232230,0
Ref_232231,0
Ref_232232,0
Ref_232233,0
Ref_232234,0
Ref_232235,0
Ref_232236,0
Ref_232237,0
Ref_232238,0
Ref_232239,0
Ref_232240,0
Ref_232241,0
Ref_232242,0
Ref_232243,0
Ref_232244,0
Ref_232245,9
Ref_232246,0
Ref_232247,0
Ref_232248,0
Ref_232249,0
Ref_232250,0
Ref_232251,0
Ref_232252,0
Ref_232253,0
Ref_232254,0
Ref_232255,0
Ref_232256,0
Ref_232257,0
Ref_232258,0
Ref_232259,0
Ref_232260,0
Ref_232261,0
Ref_232262,0
Ref_232263,0
Ref_232264,0
Ref_232265,0
Ref_232266,0
Ref_232267,0
Ref_232268,0
Ref_232269,0
Ref_232270,0
Ref_232271,0
Ref_232272,0
Ref_232273,0
Ref_232274,0
Ref_232275,0
Ref_232276,0
Ref_232277,0
Ref_232278,0
Ref_232279,0
Ref_232280,0
Ref_232281,0
Ref_232282,0
Ref_232283,0
Ref_232284,0
Ref_232285,0
Ref_232286,0
Ref_232287,0
Ref_232288,0
Ref_232289,0
Ref_232290,0
Ref_232291,1
Ref_232292,0
Ref_232293,0
Ref_232294,0
Ref_232295,0
Ref_232296,0
Ref_232297,0
Ref_232298,0
Ref_232299,0
Ref_232300,0
Ref_232301,0
Ref_232302,0
Ref_232303,0
Ref_232304,0
Ref_232305,0
Ref_232306,0
Ref_232307,0
Ref_232308,0
Ref_232309,0
Ref_232310,0
Ref_232311,0
Ref_232312,0
Ref_232313,0
Ref_232314,0
Ref_232315,0
Ref_232316,0
Ref_232317,0
Ref_232318,0
Ref_232319,0
Ref_232320,0
Ref_232321,0
Ref_232322,0
Ref_232323,0
Ref_232324,0
Ref_232325,0
Ref_232326,0
Ref_232327,0
Ref_232328,0
Ref_232329,0
Ref_232330,0
Ref_232331,0
Ref_232332,0
Ref_232333,0
Ref_232334,0
Ref_232335,0
Ref_232336,0
Ref_232337,0
Ref_232338,0
Ref_232339,0
Ref_232340,0
Ref_232341,0
Ref_232342,0
Ref_232343,0
Ref_232344,0
Ref_232345,0
Ref_232346,0
Ref_232347,0
Ref_232348,0
Ref_232349,0
Ref_232350,0
Ref_232351,0
Ref_232352,0
Ref_232353,0
Ref_232354,0
Ref_232355,0
Ref_232356,0
Ref_232357,0
Ref_232358,0
Ref_232359,0
Ref_232360,0
Ref_232361,0
Ref_232362,0
Ref_232363,0
Ref_232364,0
Ref_232365,0
Ref_232366,0
Ref_232367,0
Ref_232368,0
Ref_232369,0
Ref_232370,0
Ref_232371,0
Ref_232372,0
Ref_232373,0
Ref_232374,0
Ref_232375,0
Ref_232376,0
Ref_232377,0
Ref_232378,0
Ref_232379,0
Ref_232380,0
Ref_232381,0
Ref_232382,0
Ref_232383,0
Ref_232384,0
Ref_232385,0
Ref_232386,0
Ref_232387,0
Ref_232388,0
Ref_232389,0
Ref_232390,0
Ref_232391,0
Ref_232392,0
Ref_232393,0
Ref_232394,1
Ref_232395,1
Ref_232396,0
Ref_232397,0
Ref_232398,0
Ref_232399,0
Ref_232400,0
Ref_232401,0
Ref_232402,0
Ref_232403,0
Ref_232404,0
Ref_232405,0
Ref_232406,0
Ref_232407,0
Ref_232408,0
Ref_232409,0
Ref_232410,0
Ref_232411,0
Ref_232412,0
Ref_232413,0
Ref_232414,0
Ref_232415,0
Ref_232416,0
Ref_232417,0
Ref_232418,0
Ref_232419,0
Ref_232420,0
Ref_232421,0
Ref_232422,0
Ref_232423,0
Ref_232424,0
Ref_232425,0
Ref_232426,0
Ref_232427,0
Ref_232428,0
Ref_232429,0
Ref_232430,0
Ref_232431,0
Ref_232432,0
Ref_232433,0
Ref_232434,0
Ref_232435,0
Ref_232436,0
Ref_232437,0
Ref_232438,0
Ref_232439,0
Ref_232440,0
Ref_232441,0
Ref_232442,0
Ref_232443,0
Ref_232444,0
Ref_232445,0
Ref_232446,0
Ref_232447,0
Ref_232448,0
Ref_232449,0
Ref_232450,0
Ref_232451,0
Ref_232452,0
Ref_232453,0
Ref_232454,0
Ref_232455,0
Ref_232456,0
Ref_232457,0
Ref_232458,0
Ref_232459,0
Ref_232460,0
Ref_232461,0
Ref_232462,0
Ref_232463,0
Ref_232464,0
Ref_232465,0
Ref_232466,0
Ref_232467,0
Ref_232468,0
Ref_232469,0
Ref_232470,0
Ref_232471,0
Ref_232472,0
Ref_232473,0
Ref_232474,0
Ref_232475,0
Ref_232476,0
Ref_232477,0
Ref_232478,0
Ref_232479,0
Ref_232480,0
Ref_232481,0
Ref_232482,0
Ref_232483,0
Ref_232484,0
Ref_232485,0
Ref_232486,0
Ref_232487,0
Ref_232488,0
Ref_232489,0
Ref_232490,0
Ref_232491,0
Ref_232492,0
Ref_232493,0
Ref_232494,0
Ref_232495,0
Ref_232496,0
Ref_232497,0
Ref_232498,0
Ref_232499,0
Ref_232500,0
Ref_232501,0
Ref_232502,0
Ref_232503,0
Ref_232504,0
Ref_232505,0
Ref_232506,0
Ref_232507,0
Ref_232508,0
Ref_232509,0
Ref_232510,0
Ref_232511,0
Ref_232512,0
Ref_232513,0
Ref_232514,0
Ref_232515,0
Ref_232516,0
Ref_232517,0
Ref_232518,0
Ref_232519,0
Ref_232520,0
Ref_232521,0
Ref_232522,0
Ref_232523,0
Ref_232524,0
Ref_232525,0
Ref_232526,0
Ref_232527,0
Ref_232528,0
Ref_232529,0
Ref_232530,0
Ref_232531,1
Ref_232532,0
Ref_232533,0
Ref_232534,0
Ref_232535,0
Ref_232536,0
Ref_232537,0
Ref_232538,0
Ref_232539,0
Ref_232540,0
Ref_232541,0
Ref_232542,0
Ref_232543,0
Ref_232544,0
Ref_232545,0
Ref_232546,0
Ref_232547,0
Ref_232548,0
Ref_232549,0
Ref_232550,0
Ref_232551,0
Ref_232552,0
Ref_232553,0
Ref_232554,0
Ref_232555,0
Ref_232556,0
Ref_232557,0
Ref_232558,0
Ref_232559,0
Ref_232560,0
Ref_232561,0
Ref_232562,0
Ref_232563,0
Ref_232564,0
Ref_232565,0
Ref_232566,0
Ref_232567,0
Ref_232568,0
Ref_232569,0
Ref_232570,0
Ref_232571,0
Ref_232572,0
Ref_232573,0
Ref_232574,0
Ref_232575,0
Ref_232576,0
Ref_232577,0
Ref_232578,0
Ref_232579,0
Ref_232580,0
Ref_232581,0
Ref_232582,1
Ref_232583,0
Ref_232584,0
Ref_232585,0
Ref_232586,0
Ref_232587,0
Ref_232588,0
Ref_232589,0
Ref_232590,0
Ref_232591,0
Ref_232592,0
Ref_232593,0
Ref_232594,0
Ref_232595,0
Ref_232596,0
Ref_232597,0
Ref_232598,0
Ref_232599,0
Ref_232600,0
Ref_232601,0
Ref_232602,0
Ref_232603,0
Ref_232604,0
Ref_232605,0
Ref_232606,0
Ref_232607,0
Ref_232608,0
Ref_232609,0
Ref_232610,0
Ref_232611,0
Ref_232612,0
Ref_232613,0
Ref_232614,0
Ref_232615,0
Ref_232616,0
Ref_232617,0
Ref_232618,0
Ref_232619,0
Ref_232620,0
Ref_232621,0
Ref_232622,0
Ref_232623,0
Ref_232624,0
Ref_232625,0
Ref_232626,0
Ref_232627,0
Ref_232628,0
Ref_232629,0
Ref_232630,0
Ref_232631,0
Ref_232632,0
Ref_232633,0
Ref_232634,2
Ref_232635,0
Ref_232636,0
Ref_232637,0
Ref_232638,0
Ref_232639,0
Ref_232640,0
Ref_232641,0
Ref_232642,0
Ref_232643,0
Ref_232644,0
Ref_232645,0
Ref_232646,0
Ref_232647,0
Ref_232648,0
Ref_232649,0
Ref_232650,0
Ref_232651,0
Ref_232652,0
Ref_232653,1
Ref_232654,0
Ref_232655,0
Ref_232656,0
Ref_232657,0
Ref_232658,0
Ref_232659,0
Ref_232660,0
Ref_232661,0
Ref_232662,0
Ref_232663,0
Ref_232664,0
Ref_232665,0
Ref_232666,0
Ref_232667,0
Ref_232668,0
Ref_232669,0
Ref_232670,0
Ref_232671,0
Ref_232672,0
Ref_232673,0
Ref_232674,0
Ref_232675,0
Ref_232676,0
Ref_232677,0
Ref_232678,0
Ref_232679,0
Ref_232680,0
Ref_232681,0
Ref_232682,0
Ref_232683,0
Ref_232684,0
Ref_232685,0
Ref_232686,0
Ref_232687,0
Ref_232688,0
Ref_232689,0
Ref_232690,0
Ref_232691,0
Ref_232692,0
Ref_232693,0
Ref_232694,0
Ref_232695,0
Ref_232696,9
Ref_232697,0
Ref_232698,0
Ref_232699,0
Ref_232700,1
Ref_232701,0
Ref_232702,0
Ref_232703,0
Ref_232704,0
Ref_232705,0
Ref_232706,0
Ref_232707,0
Ref_232708,0
Ref_232709,0
Ref_232710,0
Ref_232711,0
Ref_232712,0
Ref_232713,0
Ref_232714,0
Ref_232715,0
Ref_232716,0
Ref_232717,0
Ref_232718,0
Ref_232719,0
Ref_232720,0
Ref_232721,0
Ref_232722,0
Ref_232723,0
Ref_232724,0
Ref_232725,0
Ref_232726,0
Ref_232727,0
Ref_232728,0
Ref_232729,1
Ref_232730,0
Ref_232731,0
Ref_232732,0
Ref_232733,0
Ref_232734,0
Ref_232735,0
Ref_232736,0
Ref_232737,0
Ref_232738,0
Ref_232739,0
Ref_232740,0
Ref_232741,0
Ref_232742,0
Ref_232743,0
Ref_232744,0
Ref_232745,0
Ref_232746,0
Ref_232747,0
Ref_232748,0
Ref_232749,0
Ref_232750,0
Ref_232751,0
Ref_232752,0
Ref_232753,0
Ref_232754,0
Ref_232755,0
Ref_232756,0
Ref_232757,0
Ref_232758,0
Ref_232759,0
Ref_232760,0
Ref_232761,0
Ref_232762,0
Ref_232763,0
Ref_232764,0
Ref_232765,0
Ref_232766,0
Ref_232767,0
Ref_232768,0
Ref_232769,0
Ref_232770,0
Ref_232771,0
Ref_232772,0
Ref_232773,0
Ref_232774,0
Ref_232775,0
Ref_232776,0
Ref_232777,0
Ref_232778,0
Ref_232779,0
Ref_232780,0
Ref_232781,0
Ref_232782,0
Ref_232783,0
Ref_232784,0
Ref_232785,0
Ref_232786,0
Ref_232787,0
Ref_232788,0
Ref_232789,0
Ref_232790,0
Ref_232791,0
Ref_232792,0
Ref_232793,0
Ref_232794,0
Ref_232795,0
Ref_232796,0
Ref_232797,0
Ref_232798,0
Ref_232799,0
Ref_232800,0
Ref_232801,0
Ref_232802,0
Ref_232803,0
Ref_232804,0
Ref_232805,0
Ref_232806,0
Ref_232807,0
Ref_232808,0
Ref_232809,0
Ref_232810,0
Ref_232811,0
Ref_232812,0
Ref_232813,0
Ref_232814,0
Ref_232815,0
Ref_232816,0
Ref_232817,0
Ref_232818,0
Ref_232819,0
Ref_232820,1
Ref_232821,0
Ref_232822,0
Ref_232823,0
Ref_232824,0
Ref_232825,0
Ref_232826,0
Ref_232827,0
Ref_232828,0
Ref_232829,0
Ref_232830,0
Ref_232831,0
Ref_232832,0
Ref_232833,0
Ref_232834,0
Ref_232835,0
Ref_232836,0
Ref_232837,0
Ref_232838,0
Ref_232839,0
Ref_232840,0
Ref_232841,0
Ref_232842,0
Ref_232843,0
Ref_232844,0
Ref_232845,0
Ref_232846,0
Ref_232847,0
Ref_232848,1
Ref_232849,0
Ref_232850,0
Ref_232851,0
Ref_232852,0
Ref_232853,0
Ref_232854,0
Ref_232855,0
Ref_232856,0
Ref_232857,0
Ref_232858,0
Ref_232859,0
Ref_232860,0
Ref_232861,0
Ref_232862,0
Ref_232863,0
Ref_232864,0
Ref_232865,0
Ref_232866,0
Ref_232867,0
Ref_232868,0
Ref_232869,0
Ref_232870,0
Ref_232871,0
Ref_232872,0
Ref_232873,0
Ref_232874,0
Ref_232875,0
Ref_232876,0
Ref_232877,0
Ref_232878,0
Ref_232879,0
Ref_232880,0
Ref_232881,0
Ref_232882,0
Ref_232883,0
Ref_232884,0
Ref_232885,0
Ref_232886,0
Ref_232887,0
Ref_232888,0
Ref_232889,0
Ref_232890,0
Ref_232891,0
Ref_232892,0
Ref_232893,0
Ref_232894,0
Ref_232895,0
Ref_232896,0
Ref_232897,0
Ref_232898,0
Ref_232899,0
Ref_232900,0
Ref_232901,0
Ref_232902,0
Ref_232903,0
Ref_232904,0
Ref_232905,0
Ref_232906,0
Ref_232907,0
Ref_232908,0
Ref_232909,0
Ref_232910,0
Ref_232911,0
Ref_232912,0
Ref_232913,0
Ref_232914,0
Ref_232915,0
Ref_232916,0
Ref_232917,0
Ref_232918,0
Ref_232919,0
Ref_232920,0
Ref_232921,0
Ref_232922,0
Ref_232923,0
Ref_232924,0
Ref_232925,0
Ref_232926,0
Ref_232927,1
Ref_232928,0
Ref_232929,0
Ref_232930,0
Ref_232931,1
Ref_232932,0
Ref_232933,0
Ref_232934,0
Ref_232935,0
Ref_232936,0
Ref_232937,0
Ref_232938,0
Ref_232939,0
Ref_232940,0
Ref_232941,0
Ref_232942,0
Ref_232943,0
Ref_232944,0
Ref_232945,0
Ref_232946,0
Ref_232947,0
Ref_232948,0
Ref_232949,0
Ref_232950,0
Ref_232951,0
Ref_232952,0
Ref_232953,0
Ref_232954,0
Ref_232955,0
Ref_232956,0
Ref_232957,2
Ref_232958,0
Ref_232959,0
Ref_232960,0
Ref_232961,0
Ref_232962,0
Ref_232963,0
Ref_232964,0
Ref_232965,0
Ref_232966,0
Ref_232967,0
Ref_232968,0
Ref_232969,0
Ref_232970,0
Ref_232971,0
Ref_232972,0
Ref_232973,0
Ref_232974,0
Ref_232975,0
Ref_232976,0
Ref_232977,0
Ref_232978,0
Ref_232979,1
Ref_232980,0
Ref_232981,0
Ref_232982,0
Ref_232983,0
Ref_232984,0
Ref_232985,0
Ref_232986,0
Ref_232987,0
Ref_232988,0
Ref_232989,0
Ref_232990,0
Ref_232991,0
Ref_232992,0
Ref_232993,0
Ref_232994,0
Ref_232995,0
Ref_232996,0
Ref_232997,0
Ref_232998,0
Ref_232999,0
Ref_233000,0
Ref_233001,0
Ref_233002,0
Ref_233003,0
Ref_233004,0
Ref_233005,0
Ref_233006,1
Ref_233007,0
Ref_233008,0
Ref_233009,0
Ref_233010,0
Ref_233011,0
Ref_233012,0
Ref_233013,1
Ref_233014,0
Ref_233015,0
Ref_233016,0
Ref_233017,1
Ref_233018,0
Ref_233019,0
Ref_233020,0
Ref_233021,0
Ref_233022,0
Ref_233023,0
Ref_233024,0
Ref_233025,0
Ref_233026,0
Ref_233027,0
Ref_233028,0
Ref_233029,0
Ref_233030,0
Ref_233031,0
Ref_233032,0
Ref_233033,0
Ref_233034,0
Ref_233035,0
Ref_233036,0
Ref_233037,0
Ref_233038,0
Ref_233039,0
Ref_233040,0
Ref_233041,0
Ref_233042,0
Ref_233043,0
Ref_233044,0
Ref_233045,0
Ref_233046,0
Ref_233047,0
Ref_233048,1
Ref_233049,0
Ref_233050,0
Ref_233051,0
Ref_233052,0
Ref_233053,0
Ref_233054,0
Ref_233055,0
Ref_233056,0
Ref_233057,0
Ref_233058,1
Ref_233059,0
Ref_233060,0
Ref_233061,0
Ref_233062,0
Ref_233063,0
Ref_233064,0
Ref_233065,0
Ref_233066,0
Ref_233067,0
Ref_233068,0
Ref_233069,0
Ref_233070,0
Ref_233071,0
Ref_233072,0
Ref_233073,0
Ref_233074,0
Ref_233075,0
Ref_233076,0
Ref_233077,0
Ref_233078,0
Ref_233079,0
Ref_233080,0
Ref_233081,0
Ref_233082,0
Ref_233083,0
Ref_233084,0
Ref_233085,0
Ref_233086,0
Ref_233087,0
Ref_233088,0
Ref_233089,0
Ref_233090,0
Ref_233091,0
Ref_233092,0
Ref_233093,0
Ref_233094,0
Ref_233095,0
Ref_233096,0
Ref_233097,0
Ref_233098,0
Ref_233099,0
Ref_233100,0
Ref_233101,0
Ref_233102,0
Ref_233103,0
Ref_233104,0
Ref_233105,0
Ref_233106,0
Ref_233107,0
Ref_233108,0
Ref_233109,0
Ref_233110,0
Ref_233111,0
Ref_233112,0
Ref_233113,0
Ref_233114,0
Ref_233115,0
Ref_233116,0
Ref_233117,0
Ref_233118,0
Ref_233119,1
Ref_233120,0
Ref_233121,0
Ref_233122,0
Ref_233123,0
Ref_233124,0
Ref_233125,0
Ref_233126,0
Ref_233127,0
Ref_233128,0
Ref_233129,0
Ref_233130,0
Ref_233131,0
Ref_233132,0
Ref_233133,0
Ref_233134,0
Ref_233135,0
Ref_233136,0
Ref_233137,0
Ref_233138,0
Ref_233139,0
Ref_233140,0
Ref_233141,0
Ref_233142,0
Ref_233143,0
Ref_233144,0
Ref_233145,0
Ref_233146,0
Ref_233147,1
Ref_233148,0
Ref_233149,0
Ref_233150,0
Ref_233151,0
Ref_233152,0
Ref_233153,0
Ref_233154,0
Ref_233155,0
Ref_233156,0
Ref_233157,1
Ref_233158,0
Ref_233159,1
Ref_233160,0
Ref_233161,0
Ref_233162,0
Ref_233163,0
Ref_233164,0
Ref_233165,0
Ref_233166,0
Ref_233167,0
Ref_233168,0
Ref_233169,0
Ref_233170,0
Ref_233171,0
Ref_233172,0
Ref_233173,0
Ref_233174,0
Ref_233175,0
Ref_233176,0
Ref_233177,0
Ref_233178,0
Ref_233179,0
Ref_233180,0
Ref_233181,0
Ref_233182,0
Ref_233183,0
Ref_233184,0
Ref_233185,0
Ref_233186,0
Ref_233187,0
Ref_233188,0
Ref_233189,0
Ref_233190,1
Ref_233191,0
Ref_233192,0
Ref_233193,0
Ref_233194,0
Ref_233195,0
Ref_233196,0
Ref_233197,0
Ref_233198,0
Ref_233199,0
Ref_233200,0
Ref_233201,0
Ref_233202,0
Ref_233203,0
Ref_233204,0
Ref_233205,0
Ref_233206,0
Ref_233207,0
Ref_233208,0
Ref_233209,0
Ref_233210,0
Ref_233211,0
Ref_233212,0
Ref_233213,0
Ref_233214,2
Ref_233215,0
Ref_233216,0
Ref_233217,1
Ref_233218,0
Ref_233219,0
Ref_233220,0
Ref_233221,0
Ref_233222,0
Ref_233223,0
Ref_233224,0
Ref_233225,0
Ref_233226,0
Ref_233227,0
Ref_233228,0
Ref_233229,0
Ref_233230,0
Ref_233231,1
Ref_233232,0
Ref_233233,0
Ref_233234,0
Ref_233235,0
Ref_233236,0
Ref_233237,0
Ref_233238,0
Ref_233239,0
Ref_233240,0
Ref_233241,0
Ref_233242,0
Ref_233243,0
Ref_233244,0
Ref_233245,0
Ref_233246,0
Ref_233247,0
Ref_233248,0
Ref_233249,0
Ref_233250,0
Ref_233251,0
Ref_233252,0
Ref_233253,0
Ref_233254,0
Ref_233255,0
Ref_233256,0
Ref_233257,0
Ref_233258,0
Ref_233259,0
Ref_233260,0
Ref_233261,0
Ref_233262,0
Ref_233263,0
Ref_233264,0
Ref_233265,0
Ref_233266,0
Ref_233267,0
Ref_233268,0
Ref_233269,0
Ref_233270,0
Ref_233271,0
Ref_233272,0
Ref_233273,0
Ref_233274,0
Ref_233275,0
Ref_233276,0
Ref_233277,0
Ref_233278,0
Ref_233279,0
Ref_233280,0
Ref_233281,0
Ref_233282,0
Ref_233283,0
Ref_233284,0
Ref_233285,0
Ref_233286,0
Ref_233287,0
Ref_233288,0
Ref_233289,0
Ref_233290,0
Ref_233291,0
Ref_233292,0
Ref_233293,0
Ref_233294,0
Ref_233295,1
Ref_233296,0
Ref_233297,0
Ref_233298,0
Ref_233299,0
Ref_233300,0
Ref_233301,0
Ref_233302,0
Ref_233303,0
Ref_233304,0
